lat,lon,year,quarter,temp,nitrate,nitrite,nitrate_nitrite,phosphate,ammonium,sst,nutrient_source,depth,kelp_area,kelp_biomass
34.4002,-119.74390000000001,2014,3,NA,NA,NA,0,0.0862833333333333,0.347433333333333,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2014,4,NA,NA,NA,0.0455666666666667,0.23775,0.354916666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2015,1,NA,NA,NA,0.0413333333333333,0.234766666666667,0.18585,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2015,2,NA,NA,NA,1.08793333333333,0.247866666666667,0.423116666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2015,3,NA,NA,NA,0,0.1818,0.171066666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2015,4,NA,NA,NA,0.0365,0.243833333333333,0.233066666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2016,1,NA,NA,NA,4.32716666666667,0.5895,0.5013,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2016,2,NA,NA,NA,0.186666666666667,0.1915,0.431616666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2016,3,NA,NA,NA,0.0718333333333333,0.26345,0.681166666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2016,4,NA,NA,NA,0.247,0.326716666666667,1.06916666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2017,1,NA,NA,NA,1.13591666666667,0.41425,0.835816666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2017,2,NA,NA,NA,0.0496666666666667,0.11275,0.634783333333333,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2017,3,NA,NA,NA,0,0.142216666666667,0.18905,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2017,4,NA,NA,NA,0,0.177,0.113816666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2018,1,NA,NA,NA,0.576366666666667,0.415616666666667,0.262116666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2018,2,13.8,NA,NA,3.8122,0.639,0.3311,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2018,2,NA,NA,NA,1.38732,0.25816,0.11858,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2018,3,NA,NA,NA,0,0.0706833333333333,0.062,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2018,4,NA,NA,NA,1.00161666666667,0.16985,0,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2019,1,NA,NA,NA,4.65473333333333,0.587683333333333,0.1238,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2019,2,NA,NA,NA,1.0293,0.226183333333333,0.399033333333333,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2019,3,NA,NA,NA,0,0.0851166666666667,0.0485166666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2019,4,NA,NA,NA,0,0.121583333333333,0.5616,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2020,1,NA,NA,NA,0.479216666666667,0.269516666666667,0,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2020,3,NA,NA,NA,0,0.267216666666667,0.04255,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2020,4,NA,NA,NA,0.158133333333333,0.209116666666667,0.15355,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2021,1,NA,NA,NA,3.96941666666667,0.55275,0.207416666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2021,2,NA,NA,NA,2.22195,0.523333333333333,0.645533333333333,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2021,3,NA,NA,NA,0.313133333333333,0.183433333333333,0.17815,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2021,4,NA,NA,NA,0.270083333333333,0.163866666666667,0.247816666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2022,1,NA,NA,NA,2.91591666666667,0.4867,0.130316666666667,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2022,2,NA,NA,NA,0.348933333333333,0.227066666666667,0.915,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4002,-119.74390000000001,2022,3,NA,NA,NA,0,0.1582,0,NA,lter_bottle,-48.84291458129883,737.9166666666666,5434.805555555556
34.4237,-119.9501,2014,1,NA,NA,NA,0.657655555555556,0.260033333333333,0.180533333333333,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2014,2,NA,NA,NA,4.88102222222222,0.467155555555556,0.235911111111111,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2014,3,NA,NA,NA,0.0635111111111111,0.125944444444444,0.471866666666667,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2014,4,NA,NA,NA,0,0.193144444444444,0.276266666666667,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2015,1,NA,NA,NA,0,0.205788888888889,0.165044444444444,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2015,2,NA,NA,NA,2.53667777777778,0.328722222222222,0.680744444444444,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2015,3,NA,NA,NA,0,0.170811111111111,0.186388888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2015,4,NA,NA,NA,0.144444444444444,0.253244444444444,0.195577777777778,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2016,1,NA,NA,NA,4.01377777777778,0.568111111111111,0.197755555555556,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2016,2,NA,NA,NA,1.88855555555556,0.335,0.5777,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2016,3,NA,NA,NA,0.0836666666666667,0.302088888888889,0.327888888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2016,4,NA,NA,NA,0.397666666666667,0.307544444444444,0.450555555555556,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2017,1,NA,NA,NA,2.3362,0.515222222222222,0.825,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2017,2,NA,NA,NA,2.16475555555556,0.241333333333333,0.496133333333333,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2017,3,NA,NA,NA,0.0355,0.136833333333333,0.489977777777778,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2017,4,NA,NA,NA,0.06,0.134677777777778,0.115555555555556,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2018,1,NA,NA,NA,1.23218888888889,0.420588888888889,0.0266444444444444,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2018,2,NA,NA,NA,3.58355555555556,0.558622222222222,0.653244444444445,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2018,3,NA,NA,NA,0.171355555555556,0.106555555555556,1.2837,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2018,4,NA,NA,NA,0.400811111111111,0.148077777777778,0,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2019,1,NA,NA,NA,2.62258888888889,0.431777777777778,0.363011111111111,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2019,2,NA,NA,NA,2.90283333333333,0.388233333333333,0.446488888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2019,3,NA,NA,NA,0.121133333333333,0.0440666666666667,0.195511111111111,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2019,4,NA,NA,NA,0.0531444444444444,0.145211111111111,0.213588888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2020,1,NA,NA,NA,0.181541666666667,0.228458333333333,0,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2020,3,NA,NA,NA,0.0538444444444444,0.217866666666667,0,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2020,4,NA,NA,NA,0.345866666666667,0.223977777777778,0.256144444444444,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2021,1,NA,NA,NA,4.4699,0.5639,0.153277777777778,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2021,2,NA,NA,NA,5.95376666666667,0.6938,0.880088888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2021,3,NA,NA,NA,0.303711111111111,0.206088888888889,0.167488888888889,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2021,4,NA,NA,NA,0.301955555555556,0.157744444444444,0.0897666666666667,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2022,1,NA,NA,NA,5.28737777777778,0.617444444444444,0.113711111111111,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2022,2,NA,NA,NA,1.24506666666667,0.324022222222222,0.755944444444444,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4237,-119.9501,2022,3,NA,NA,NA,0.895933333333333,0.270133333333333,0.384,NA,lter_bottle,-51.2578239440918,867.1388888888889,6419.777777777777
34.4649,-120.1192,2014,1,NA,NA,NA,1.32826666666667,0.3183,0.293844444444444,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2014,2,NA,NA,NA,3.57196666666667,0.3483,0.271211111111111,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2014,3,NA,NA,NA,0,0.0840888888888889,0.3047,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2014,4,NA,NA,NA,0.0225,0.194033333333333,0.388011111111111,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2015,1,NA,NA,NA,0,0.228466666666667,0.3397,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2015,2,NA,NA,NA,6.38911111111111,0.6031,1.17606666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2015,3,NA,NA,NA,0,0.178922222222222,0.304533333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2015,4,NA,NA,NA,0.711111111111111,0.311444444444444,0.638588888888889,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,1,NA,NA,NA,2.91577777777778,0.486444444444444,0.467477777777778,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,2,14.68,NA,NA,0.557,0.205,0.3782,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,2,NA,NA,NA,0.657875,0.202625,0.37255,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,3,17.24,NA,NA,0,0.3168,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,3,18.53,NA,NA,0,0.1631,0.317,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,3,18.7,NA,NA,0,0.2631,0.382,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,3,NA,NA,NA,0.279166666666667,0.311,0.438666666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,4,14.45,NA,NA,3.705,0.6911,0.574,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,4,16.61,NA,NA,0,0.295,0.757,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2016,4,NA,NA,NA,1.82757142857143,0.459585714285714,0.472,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,1,13.57,NA,NA,2.9762,0.4004,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,1,14.23,NA,NA,1.6789,0.4771,0.5852,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,1,NA,NA,NA,2.75562857142857,0.5203,0.541514285714286,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,2,12.72,NA,NA,6.4916,0.6474,0.9262,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,2,15.6,NA,NA,0,0.2624,0.539,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,2,NA,NA,NA,2.57678571428571,0.343985714285714,0.618171428571429,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,3,17.1,NA,NA,0,0,0.2269,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,3,17.5,NA,NA,0,0.1034,0.4324,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,3,19.6,NA,NA,0,0.1007,0.3708,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,3,NA,NA,NA,0,0.139783333333333,0.464333333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,4,15.1,NA,NA,0,0.1838,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,4,17.3,NA,NA,0,0.1186,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,4,17.4,NA,NA,0,0.1161,0.3096,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2017,4,NA,NA,NA,0,0.108583333333333,0.142266666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,1,13.1,NA,NA,2.0014,0.51,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,1,14.1,NA,NA,1.5855,0.4874,0.4082,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,1,15.1,NA,NA,0.7297,0.2972,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,1,NA,NA,NA,1.40908333333333,0.436266666666667,0.0832166666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,2,13.1,NA,NA,7.5509,1.0254,2.3974,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,2,13.6,NA,NA,0.5394,0.2872,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,2,14.1,NA,NA,3.4365,0.5188,0.2695,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,2,NA,NA,NA,5.22406666666667,0.7455,1.32208333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,3,15.6,NA,NA,0,0.1289,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,3,16.7,NA,NA,0,0.1589,0.2212,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,3,18.8,NA,NA,0,0,3.3154,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,3,NA,NA,NA,0.0426,0.124866666666667,0.663916666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,4,13.3,NA,NA,5.8954,0.6148,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,4,18,NA,NA,0,0.1319,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2018,4,NA,NA,NA,1.98936666666667,0.276983333333333,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,1,11.4,NA,NA,12.216,1.1178,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,1,13.6,NA,NA,2.7781,0.4814,0.2818,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,1,14.6,NA,NA,0.7651,0.3074,0.2785,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,1,NA,NA,NA,5.19578333333333,0.613483333333333,0.269133333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,2,12.3,NA,NA,6.8358,0.818,0.2584,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,2,14.5,NA,NA,0,0,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,2,14.8,NA,NA,2.323,0.2949,0.9878,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,2,NA,NA,NA,2.7053,0.408116666666667,0.946033333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,3,16.8,NA,NA,0,0,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,3,17.7,NA,NA,0.98655,0.2527,0.6939,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,3,NA,NA,NA,0,0.0269833333333333,0.0799333333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,4,15.5,NA,NA,0,0.1622,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,4,15.6,NA,NA,0,0.2395,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,4,17,NA,NA,0,0,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2019,4,NA,NA,NA,0,0.129683333333333,0.144883333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,1,13.8,NA,NA,1.7265,0.3985,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,1,14.5,NA,NA,0,0.25355,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,1,14.9,NA,NA,0,0.26,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,1,NA,NA,NA,0.4061375,0.2547125,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,3,16.9,NA,NA,2.1889,0.4257,0.2914,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,3,17.3,NA,NA,0,0.2144,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,3,18.2,NA,NA,0,0.2392,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,3,NA,NA,NA,1.01648333333333,0.289933333333333,0.189666666666667,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,4,13.8,NA,NA,0,0.2086,0.2029,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,4,14,NA,NA,0.683,0.3216,0.7947,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,4,19.4,NA,NA,0,0.1028,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2020,4,NA,NA,NA,0.264166666666667,0.233666666666667,0.41455,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,1,11.6,NA,NA,10.4737,1.041,1.4174,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,1,12.9,NA,NA,6.0269,0.6828,0.2658,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,1,13.1,NA,NA,3.0258,0.4887,0.2195,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,1,NA,NA,NA,6.66311666666667,0.743716666666667,0.619133333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,2,11.1,NA,NA,19.0499,1.6007,1.7343,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,2,13.7,NA,NA,2.213,0.4002,0.3907,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,2,14,NA,NA,1.1094,0.286,0.2446,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,2,NA,NA,NA,6.87863333333333,0.741666666666667,0.9075,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,3,16.1,NA,NA,0,0.1628,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,3,16.2,NA,NA,1.2894,0.4682,0.2938,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,3,17.6,NA,NA,0,0.1721,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,3,NA,NA,NA,1.24106666666667,0.288766666666667,0.10205,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,4,15,NA,NA,0.2531,0.15,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,4,15.6,NA,NA,0,0,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,4,16.6,NA,NA,0,0.1283,0,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2021,4,NA,NA,NA,0.506216666666667,0.201166666666667,0.3134,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,1,11.5,NA,NA,12.5426,1.2007,0.4557,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,1,13,NA,NA,4.0383,0.5301,0.2745,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,1,13.9,NA,NA,0.8288,0.3189,0.4216,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,1,NA,NA,NA,5.95891666666667,0.672983333333333,0.405033333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,2,12.7,NA,NA,5.574,0.6568,2.1275,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,2,13.4,NA,NA,1.1804,0.4271,0.5417,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,2,16.5,NA,NA,0,0.2454,0.4117,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,2,NA,NA,NA,2.30421666666667,0.434916666666667,1.01643333333333,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,3,16.22,NA,NA,0,0.217,0.3433,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,3,16.4,NA,NA,0,0.2081,0.339,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,3,17,NA,NA,NA,NA,NA,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.4649,-120.1192,2022,3,NA,NA,NA,1.431825,0.314675,0.3299,NA,lter_bottle,-59.75441360473633,8688.916666666666,63713.72222222222
34.55493027,-120.605817,2014,1,NA,1.27,NA,NA,NA,NA,NA,lter_nitrate,NA,NA,NA
34.54320728,-120.5715557,2014,1,NA,1.2,NA,NA,NA,NA,14.841306792365181,lter_nitrate,-50.11424255371094,4400.027777777777,33069.61111111111
34.54089718,-120.5649232,2014,1,NA,1.17,NA,NA,NA,NA,14.82450098461575,lter_nitrate,-44.08967208862305,43549.27777777778,343605.5
34.53883163,-120.5519407,2014,1,NA,1.16,NA,NA,NA,NA,NA,lter_nitrate,NA,NA,NA
34.53697264,-120.5452209,2014,1,NA,1.14,NA,NA,NA,NA,14.771916283501518,lter_nitrate,-37.055908203125,11485.75,84410.27777777778
34.53144949,-120.5341134,2014,1,NA,1.18,NA,NA,NA,NA,14.754045221540663,lter_nitrate,-19.032142639160156,14438.361111111111,111432.83333333333
34.5267371,-120.5285757,2014,1,NA,1.07,NA,NA,NA,NA,14.736851109398735,lter_nitrate,-49.04031753540039,41158.805555555555,318981.3611111111
34.52159104,-120.5211947,2014,1,NA,1.04,NA,NA,NA,NA,14.73899965816074,lter_nitrate,-51.05112838745117,50911.02777777778,396984.6111111111
34.51712921,-120.5143825,2014,1,NA,1.04,NA,NA,NA,NA,14.73899965816074,lter_nitrate,-51.05112838745117,50911.02777777778,396984.6111111111
34.50965946,-120.510918,2014,1,NA,1.16,NA,NA,NA,NA,14.743159373601278,lter_nitrate,-50.065330505371094,47669.52777777778,377761.0833333333
